# Joint xGASS & xCOLD GASS catalog used in Feldmann 2020, Communications Physics
# The xGASS catalog is publicly available at http://xgass.icrar.org and it was published in Catinella, B. et al. 2018, Mon. Not. R. Astron. Soc. 476, 875–895 (C18). 
# The xCOLD GASS catalog is publicly available at http://www.star.ucl.ac.uk/xCOLDGASS and it was published in Saintonge, A. et al. 2017, Astrophys. J. Suppl. Ser. 233, 22 (S17).
# This combined catalog uses improved stellar masses from the MPA-JHU catalogue for DR7 available at https://home.strw.leidenuniv.nl/~jarle/SDSS/
# #
# Content of this file:
# ID            .. GASS/xGASS identifier 
# z             .. redshift: zHI from C18 for HI detected objects, zSDSS otherwise
# lgMstar       .. stellar mass (from MPA-JHU DR7)
# lgMstar_p16   .. 16th percentile of uncertainty of lgMstar
# lgMstar_p84   .. 84th percentile of uncertainty of lgMstar
# lgMstar_C18   .. stellar masses provided in C18
# SFR_case      .. case of UV+MIR SFR calculation provided in C18
# SFR_source    .. source catalog of SFR: from S17 if 'xCOLDGASS', from C18 otherwise (default)
# SFR           .. SFR in solar masses / year from either S17 (10**LOGSFR_BEST) or from C18 (SFR_best), SFR is set to NaN if SFR_censored=True or if SFR_case is neither 1 nor 2
# e_SFR         .. corresponding 1-sigma uncertainty of the SFR from either S17 (based on LOGSFR_ERR and LOGSFR_BEST), C18 (SFRerr_best), or provided by a fit if missing
# SFR_censored  .. flag indicating whether SFR < e_SFR
# SFR_limit     .. set to e_SFR for galaxies with SFR_censored == True
# e_SFR_est     .. flag showing whether errors of SFRs where estimated (instead of given) 
# MHI           .. HI masses calculated as described in the Appendix in C18
# e_MHI         .. 1-sigma uncertainty of the HI masses
# MHI_censored  .. flag indicating HI non-detections (HIsrc_x == 4 in C18) 
# MHI_limit     .. set to 5 * e_MHI for galaxies with MHI_censored == True
# MH2           .. H2 masses calculated from LCO_COR and XCO_A17 fields in S17
# e_MH2         .. 1-sigma uncertainty of the H2 masses, propagated observational uncertainty of CO observations (based on LCO_COR and LCO_COR_ERR entries in S17) 
# MH2_censored  .. flag indicating CO non-detections (FLAG_CO == 2 in S17)
# MH2_limit     .. set to 3 * e_MH2 for galaxies with MH2_censored == True
# in_C18        .. if True (False) Galaxy is (not) part of xGASS catalog
# in_S17        .. if True (False) Galaxy is (not) part of xCOLD GASS catalog
ID,z,lgMstar,lgMstar_p16,lgMstar_p84,lgMstar_C18,SFR_case,SFR_source,SFR,e_SFR,SFR_censored,SFR_limit,e_SFR_est,MHI,e_MHI,MHI_censored,MHI_limit,MH2,e_MH2,MH2_censored,MH2_limit,in_C18,in_S17
4045,0.02651000022888184,10.467025999999999,10.3464,10.566267,10.467,,xCOLDGASS,4.5429426047476404,0.23794771199521536,False,,False,,,False,,3594772260.48278,613169414.204945,False,,False,True
4041,0.026272000000000004,10.4077015,10.307346,10.502186,10.41,1.0,,0.9434440000000001,0.17010279999999997,False,,False,4167136624.433781,347261385.36948174,False,0.0,724168594.759414,139501429.80889317,False,,True,True
3981,0.041766000000000005,10.550567,10.459598,10.649296000000001,10.55,1.0,,4.368002,0.3185917,False,,False,2138370300.8353367,316795600.12375355,False,0.0,1752281359.2621002,364321069.03550506,False,,True,True
3985,0.04115,10.753927000000001,10.666449,10.841384,10.755,2.0,,,0.10904080000000001,True,0.10904080000000001,False,,167891997.3038793,True,839459986.5193964,,128532660.96122465,True,385597982.88367397,True,True
51276,0.029704,10.373778,10.276638,10.457597,10.374,1.0,,2.4908997999999998,0.24836583,False,,False,8155048999.785377,363343767.31717026,False,0.0,2092917544.0533798,371772581.07772195,False,,True,True
51336,0.047309,11.001082,10.906135,11.088773,11.001,1.0,,0.61347854,0.23079057,False,,False,2525457966.4669323,707128230.6107411,False,0.0,2436137085.0404,498063501.09720004,False,,True,True
56320,0.03369,10.214733,10.122266999999999,10.303747999999999,10.215,9.0,,0.006294995500000001,0.049193810426276637,False,,True,,92689383.94725768,True,463446919.7362884,,106328927.09122665,True,318986781.27368,True,True
51580,0.038926999999999996,10.2417,10.149251,10.338329,10.241,2.0,,,0.11679372,True,0.11679372,False,1448630175.7677307,344911946.6113645,False,0.0,,171150380.20171,True,513451140.60513,True,True
56312,0.034154000000000004,10.101389999999999,10.012703,10.199368,10.101,1.0,,1.1610671000000001,0.22341843,False,,False,13854953293.270515,959189074.1494972,False,0.0,1149462046.585431,217529190.95192105,False,,True,True
26650,0.048820000141859055,10.9138155,10.819071000000001,10.995316,10.914000000000001,,xCOLDGASS,0.3389353212117063,0.2272031657244488,False,,False,,,False,,,296020989.6175699,True,888062968.8527099,False,True
19918,0.046475,10.817397999999999,10.720907,10.913314999999999,10.822000000000001,1.0,,1.8060236,0.30198379999999997,False,,False,24292303689.708855,1268272883.3984542,False,0.0,1911093858.6604002,418790686.20168006,False,,True,True
56486,0.036000000000000004,10.255313000000001,10.155975999999999,10.348962,10.255,2.0,,0.16043784,0.12636323,False,,False,,91839602.5673739,True,459198012.8368695,,119527527.544348,True,358582582.633044,True,True
56509,0.029791,10.483437,10.392826,10.567964,10.484000000000002,2.0,,,0.07040256,True,0.07040256,False,4060790326.961009,324863226.15688074,False,0.0,,63972833.976186335,True,191918501.928559,True,True
19989,0.029674000000000002,10.460030999999999,10.369155000000001,10.542519,10.46,9.0,,0.015077098999999998,0.07031626419734002,False,,True,483482067.78244793,120870516.94561198,False,0.0,,145376710.98385584,True,436130132.9515676,True,True
19949,0.028980000000000002,10.689249,10.596205,10.779867999999999,10.689,1.0,,1.7647380000000001,0.26334113,False,,False,8646686609.274872,461156619.16132647,False,0.0,2536388228.62496,457648400.09414,False,,True,True
56662,0.029924,10.245331,10.151269000000001,10.345628,10.245,1.0,,0.45699832,0.18713158,False,,False,1147174334.1305325,204852559.66616654,False,0.0,1554654601.548,284492312.056392,False,,True,True
56650,0.02888,10.240884,10.152391999999999,10.328961,10.241,9.0,,0.03455563,0.07932566969580927,False,,True,,99547416.99578741,True,497737084.9789371,,76911589.14180773,True,230734767.4254232,True,True
56632,0.02839,11.00185,10.907433000000001,11.101536999999999,11.002,1.0,,0.89528644,0.21858892,False,,False,2507890120.2933064,368807370.63136864,False,0.0,2139475684.3402002,373512790.02982,False,,True,True
16655,0.033366,10.630666,10.530807000000001,10.734588,10.630999999999998,1.0,,0.7620239999999999,0.24564397,False,,False,10277568986.193903,610548652.6451824,False,0.0,1238512316.642322,235406780.988288,False,,True,True
20041,0.030998,10.031216,9.931631,10.135036,10.031,2.0,,,0.10401509,True,0.10401509,False,1450486779.8158898,219770724.21452877,False,0.0,,92401852.398592,True,277205557.195776,True,True
16756,0.033260000000000005,10.428456,10.338166000000001,10.510927,10.427999999999999,9.0,,0.012785441000000002,0.0663045445729349,False,,True,,102336367.10806146,True,511681835.5403073,,74989577.58717333,True,224968732.76152,True,True
16815,0.039284,10.626007000000001,10.552296,10.710177999999999,10.626,2.0,,,0.13672954,True,0.13672954,False,2949715620.517693,351156621.4902016,False,0.0,,115201443.28163534,True,345604329.84490603,True,True
14712,0.038276,10.549633,10.470269,10.639313000000001,10.55,1.0,,4.2424393,0.29734603,False,,False,8808571257.520056,533852803.486064,False,0.0,5352196991.4512005,934752057.88268,False,,True,True
25844,0.032619999999999996,10.247538,10.155626,10.329831,10.247,2.0,,,0.056147918,True,0.056147918,False,,87908323.08756468,True,439541615.4378234,,93995504.25521733,True,281986512.765652,True,True
16841,0.031829,10.063614,9.984445,10.152384,10.064,1.0,,1.1278639,0.21400727,False,,False,12045854616.577457,370641680.5100756,False,0.0,1109817098.324584,219561472.5278,False,,True,True
20165,0.04979,10.820293,10.732569999999999,10.907014,10.82,2.0,,,0.13598436,True,0.13598436,False,,216785382.8042408,True,1083926914.021204,,191869151.18337333,True,575607453.55012,True,True
14784,0.031922000000000006,11.075298,10.984597,11.154228,11.075,1.0,,1.3640703,0.25232422,False,,False,10345149590.467934,698996593.950536,False,0.0,1076416188.594971,241430184.92187697,False,,True,True
26056,0.029704,10.114866000000001,10.034756,10.209469,10.115,9.0,,1.6967179000000001,0.2216877069993395,False,,True,9729538658.159782,444086826.7209859,False,0.0,992189660.8195001,207315876.31200004,False,,True,True
18702,0.029881,10.204222999999999,10.112003,10.307260000000001,10.204,1.0,,0.65747505,0.21505533,False,,False,1960949351.7438,285971780.46263754,False,0.0,1087314596.589,220698940.7142,False,,True,True
18673,0.038467,10.380696,10.280501,10.475417,10.380999999999998,1.0,,3.4045248,0.27950552,False,,False,2223816935.5015287,336941959.92447406,False,0.0,2733322638.705648,508518249.066696,False,,True,True
18681,0.039383999999999995,10.673531,10.579135,10.772716,10.673,2.0,,0.46652687,0.16040362,False,,False,5152560461.591466,564664160.1744072,False,0.0,704799654.6365399,188532028.52128798,False,,True,True
26040,0.030218000000000002,10.004425,9.92656,10.102039999999999,10.005,1.0,,0.78921753,0.21947627,False,,False,6266617654.401771,459551961.3227965,False,0.0,533470565.21627706,107742191.9748564,False,,True,True
5035,0.044017,10.773447,10.67628,10.870553999999998,10.773,1.0,,1.102529,0.28119418,False,,False,3773579454.4384403,614303632.1178857,False,0.0,1221608498.6651158,269368613.7762383,False,,True,True
18798,0.045521,11.219771000000001,11.130948,11.296702,11.22,9.0,,0.70842403,0.24409185789222737,False,,True,4497555809.580243,936990793.6625508,False,0.0,,292881088.18296,True,878643264.54888,True,True
18877,0.045315,10.964599,10.872567,11.055481,10.965,9.0,,0.711491,0.22592688594414134,False,,True,4179366728.0687165,742998529.4344385,False,0.0,1731513691.0137599,362867976.1395419,False,,True,True
18887,0.045745,10.762195,10.665532,10.863546000000001,10.762,1.0,,0.66651046,0.22667277,False,,False,5865145882.269335,756793017.067011,False,0.0,2159085584.3531556,463622055.01758236,False,,True,True
8724,0.028569999999999998,10.872067,10.782053999999999,10.957439,10.873,1.0,,1.3581219,0.22967438,False,,False,7843524704.103688,448201411.6630679,False,0.0,2124124350.4874902,387235034.37570804,False,,True,True
26320,0.044981,10.706493,10.6073,10.79986,10.707,9.0,,0.13553949,0.13754986277215675,False,,True,3844908642.2298775,640818107.038313,False,0.0,,193987125.63122666,True,581961376.89368,True,True
23088,0.031380001455545425,10.622758000000001,10.525264,10.709896,10.623,,xCOLDGASS,1.2922807944546058,0.23690234457102652,False,,True,,,False,,2954910119.7861,542165075.83242,False,,False,True
23026,0.032379000000000005,11.163109,11.105325,11.2417965,11.163,1.0,,1.374274,0.24105981,False,,False,4601764234.62241,766960705.7704016,False,0.0,3034683748.933168,554763580.378752,False,,True,True
26598,0.025221,10.469510000000001,10.375119,10.556299000000001,10.469000000000001,1.0,,1.5447918999999999,0.2635853,False,,False,19046902223.767185,319871640.3991436,False,0.0,1461350388.0204678,266654483.09037998,False,,True,True
26570,0.032442,10.002175,9.916864,10.100609,10.002,1.0,,0.58138126,0.23941733,False,,False,769928070.8319588,144361513.28099227,False,0.0,643970567.983338,136956040.352586,False,,True,True
23227,0.047943,11.177992,11.0885935,11.264524,11.177,1.0,,1.0183218,0.19621626,False,,False,11413291830.78693,1141329183.078693,False,0.0,1547176558.8654091,345787543.33670324,False,,True,True
23228,0.04785,11.039268,10.949398,11.121597,11.039000000000001,2.0,,,0.113953665,True,0.113953665,False,,350776100.36835206,True,1753880501.8417602,,262073860.77073336,True,786221582.3122001,True,True
26629,0.031465,10.316798,10.219972,10.412339999999999,10.317,9.0,,0.41773662,0.16046226110168513,False,,True,5886686623.609953,316975433.5789975,False,0.0,,77769790.746912,True,233309372.24073604,True,True
15211,0.030338,10.886122,10.789938000000001,10.988234,10.886,1.0,,1.2046695,0.22303759,False,,False,7284846946.236284,505307302.6291064,False,0.0,2590572041.0561204,452432025.71727604,False,,True,True
26639,0.031915,10.243658,10.15112,10.3376875,10.244000000000002,9.0,,0.07053953,0.09646913812552924,False,,True,698691865.9893618,186317830.93049648,False,0.0,856034773.1396999,176051358.767276,False,,True,True
15165,0.032990001142024994,10.536408,10.443464,10.632653,10.537,,xCOLDGASS,0.4583082130186378,0.21586874151391214,False,,False,,,False,,1271409606.8531,344595233.016892,False,,False,True
15151,0.033316000000000005,10.989410000000001,10.889842,11.090474,10.989,1.0,,1.4086918,0.23299022,False,,False,4768426595.432749,558007367.5506408,False,0.0,3679503606.2135406,644489734.0483562,False,,True,True
23320,0.026618,10.117699,10.036287,10.208575,10.118,1.0,,1.1297351,0.17697696,False,,False,8297002445.588955,291691492.2277367,False,0.0,1043347148.8278301,206184362.30087084,False,,True,True
23245,0.026418,10.111547999999999,10.02101,10.203251,10.112,1.0,,0.9002315999999999,0.19595216,False,,False,6703785716.643147,191536734.76123276,False,0.0,540202385.9617801,104992900.62858002,False,,True,True
29594,0.03356,10.032466000000001,9.935606,10.126357,10.033,9.0,,0.042186636,0.07650137610348144,False,,True,,110925142.59158209,True,554625712.9579104,,152470201.42526662,True,457410604.27579993,True,True
15242,0.042210000000000004,10.606225,10.508027,10.708675999999999,10.607000000000001,2.0,,,0.1483049,True,0.1483049,False,,123603280.02768329,True,618016400.1384164,,135546023.84868166,True,406638071.546045,True,True
8953,0.042460000000000005,10.948934,10.863121000000001,11.036389999999999,10.949000000000002,2.0,,0.22633682,0.16514425,False,,False,,279917464.5145241,True,1399587322.5726206,,161976447.0693,True,485929341.2079,True,True
8945,0.041555,10.825934,10.731667999999999,10.929919,10.825,1.0,,3.8001995,0.31629345,False,,False,1960432552.1658642,470503812.5198074,False,0.0,4633609075.5988,926728844.02516,False,,True,True
11132,0.034089999999999995,10.619753999999999,10.524936,10.709321000000001,10.62,2.0,,,0.13400638,True,0.13400638,False,,130927234.8134552,True,654636174.067276,,97433973.89936,True,292301921.69808,True,True
11297,0.039457,10.413056,10.311389,10.528128,10.414000000000001,2.0,,,0.08363084,True,0.08363084,False,850083236.3917719,212520809.09794298,False,0.0,,154600840.14801198,True,463802520.444036,True,True
8096,0.034417,10.278728,10.190395,10.370778999999999,10.277999999999999,1.0,,0.9316095,0.2522345,False,,False,4977563218.299992,703351324.3249987,False,0.0,932410998.49392,234574555.02307197,False,,True,True
20042,0.046879000000000004,10.011894,9.914822000000001,10.11887,10.012,1.0,,1.9808753000000001,0.3286243,False,,False,1091371281.6829205,198431142.12416738,False,0.0,,182121311.1495047,True,546363933.4485141,True,True
22822,0.027185,10.560045,10.470511,10.669179,10.56,1.0,,3.2220826000000002,0.24096988,False,,False,9128941081.608114,540974286.3175179,False,0.0,2502265563.9453,458024321.167605,False,,True,True
33737,0.026077999999999997,10.686741,10.596072999999999,10.792024000000001,10.687000000000001,1.0,,1.3308208000000001,0.24155267,False,,False,9237381299.0686,311022939.3625791,False,0.0,1216917522.4429958,234686527.34751797,False,,True,True
55541,0.042825999999999996,10.618872999999999,10.532416,10.709391,10.619000000000002,1.0,,4.654578,0.36995113,False,,False,7402943333.786447,914970524.4005721,False,0.0,5481670545.4929,1023185260.92486,False,,True,True
23419,0.039854,10.388291,10.297419999999999,10.475306,10.388,1.0,,4.0311604,0.30048886,False,,False,10259051013.94833,577974705.0111736,False,0.0,2595845366.5386195,509453206.38239986,False,,True,True
48521,0.047483,10.291223,10.200317,10.384013000000001,10.290999999999999,1.0,,1.2885437,0.30871484,False,,False,2544167007.1646857,407066721.1463497,False,0.0,912630391.491,217244736.40896,False,,True,True
24496,0.042109,10.292128,9.64914,10.698739,10.600999999999999,9.0,,1.9041188000000002,0.23981445818144717,False,,True,6116255688.248568,643816388.2366914,False,0.0,3284026365.1014,583218788.112489,False,,True,True
5872,0.04456000030040741,10.532328,10.437901,10.624732,10.532,,xCOLDGASS,0.12998953793511314,0.08463161269818174,False,,False,,,False,,,150830693.0802,True,452492079.2406,False,True
48604,0.0334,10.596732000000001,10.503503,10.682653,10.597000000000001,1.0,,0.94186056,0.27753422,False,,False,6219795517.286605,560801235.1651857,False,0.0,619001767.0005,154825969.4163,False,,True,True
29898,0.03643999993801117,10.176989,10.078384,10.276875,10.177,,xCOLDGASS,0.013274720935427574,0.05924249533834691,False,,True,,,False,,,124011379.50078,True,372034138.50234,False,True
29871,0.034384,10.173459,10.094719,10.266735,10.173,1.0,,1.5344262,0.24725875,False,,False,6048143920.118691,486011565.00953764,False,0.0,756662811.3433,160634438.54286,False,,True,True
18220,0.03438,10.5012865,10.40798,10.579338,10.501,2.0,,0.25904906,0.15579797,False,,False,,105445972.28456487,True,527229861.4228243,,94242372.23999998,True,282727116.71999997,True,True
50550,0.035114,10.287956,10.203283,10.387107,10.288,1.0,,1.6236229,0.27349892,False,,False,2702089489.2023807,450348248.20039684,False,0.0,2079240332.832,406852166.03616,False,,True,True
13074,0.048757,10.853067999999999,10.75377,10.949972,10.853,1.0,,4.554698999999999,0.41719979999999995,False,,False,15239783545.681942,1180546612.6936717,False,0.0,6112720469.519039,1175447759.6282718,False,,True,True
13159,0.043717,10.367253999999999,10.2666445,10.465017999999999,10.367,1.0,,1.2135291000000001,0.25487298,False,,False,2424626836.5963974,259781446.77818537,False,0.0,1392636646.331364,332024763.47090995,False,,True,True
51025,0.044988,10.251093,10.160116,10.34629,10.251,2.0,,0.43729472,0.19972888,False,,False,7051137580.704925,641012507.3368113,False,0.0,,189593158.86764503,True,568779476.6029351,True,True
51161,0.034577,10.147363,10.061377,10.246887,10.147,1.0,,1.5022545,0.24658607,False,,False,3330782823.5885177,600632968.1880934,False,0.0,1719835170.98904,322821510.8040672,False,,True,True
44892,0.02897,10.663371000000001,10.571404,10.748402,10.664000000000001,9.0,,0.13135491,0.13423124206695958,False,,True,,151366579.0041947,True,756832895.0209736,,76212797.761568,True,228638393.284704,True,True
42191,0.031869,10.122404,10.028718,10.217355,10.122,1.0,,1.2041117000000001,0.19247253,False,,False,696690918.0688071,185784244.8183486,False,0.0,595380743.91315,170547810.50990397,False,,True,True
41743,0.046269,10.450368,10.358226,10.548994,10.45,1.0,,0.83527863,0.2830835,False,,False,4062234692.7924523,580319241.8274932,False,0.0,2617792222.746624,590161656.8232,False,,True,True
41869,0.041479,10.149165,10.058405,10.250086999999999,10.149,9.0,,1.4836853,0.21557674050116382,False,,True,1953416271.2943609,312546603.40709776,False,0.0,1314684553.527296,297533598.21052563,False,,True,True
28365,0.032099,10.357095,10.2786455,10.450611,10.357000000000001,1.0,,3.9992928999999995,0.22117446,False,,False,12391202143.396872,282689022.2828183,False,0.0,3127063384.3941126,544314283.3306681,False,,True,True
31592,0.04606999829411506,10.403292,10.319811999999999,10.513866,10.402999999999999,,xCOLDGASS,14.412671894497464,0.4860831859998127,False,,False,,,False,,4703700000.0,820375800.0,False,,False,True
36169,0.04704000055789948,10.426878,10.414303,10.558760000000001,10.427,,xCOLDGASS,14.564212268359933,0.42524525031399757,False,,True,,,False,,4309669000.0,744980900.0,False,,False,True
31775,0.04123999923467636,10.571712,10.500463,10.660204,10.572000000000001,,xCOLDGASS,11.927584446013096,0.4139998848493927,False,,True,,,False,,1423559300.0,258902190.0,False,,False,True
17135,0.04707999899983406,10.527202,10.4420805,10.619766,10.527000000000001,,xCOLDGASS,18.33313768172489,0.45920062255087973,False,,True,,,False,,3069731926.12737,647153810.878232,False,,False,True
32257,0.02500000037252903,10.198302,10.119425999999999,10.289297,10.198,,xCOLDGASS,3.754483067279569,0.2813130625529092,False,,False,,,False,,4108712651.9705606,734471923.6723521,False,,False,True
32568,0.04253999888896942,10.359094,10.285725,10.45233,10.359000000000002,,xCOLDGASS,5.281404121202245,0.3201027506413814,False,,False,,,False,,3672117638.9356,646882862.57027,False,,False,True
32619,0.04864000156521797,10.005345,9.927446,10.127799000000001,10.005,,xCOLDGASS,3.4793210133320858,0.34618924738666124,False,,False,,,False,,1670143978.422468,328845436.473726,False,,False,True
25852,0.04837999865412712,10.230369999999999,10.139764,10.329913000000001,10.23,,xCOLDGASS,1.0064122677410205,0.2752436523575693,False,,False,,,False,,1308621609.8694701,399056134.502452,False,,False,True
22436,0.049159999936819083,10.421331,10.309828,10.512235,10.421,,xCOLDGASS,34.45347248691822,0.6390295786683673,False,,False,,,False,,5608905000.0,971218370.0,False,,False,True
33039,0.043379999697208405,10.365583,10.299616,10.454969,10.366,,xCOLDGASS,5.851932391572615,0.32991722051467925,False,,True,,,False,,3564569943.6753,708413016.33753,False,,False,True
8335,0.046420000493526466,10.016185,9.944787,10.1207485,10.016,,xCOLDGASS,2.4241759035328507,0.30646839404735915,False,,False,,,False,,1332898949.030341,311792802.03348196,False,,False,True
26151,0.036038,10.323893,10.24018,10.412361,10.324000000000002,9.0,,6.733891000000001,0.3395984316308938,False,,True,20799721941.34904,711101604.8324459,False,0.0,9599567873.4976,1799618717.3694,False,,True,True
23577,0.04259999841451645,10.438027,10.364789,10.529061,10.437000000000001,,xCOLDGASS,11.709048368053457,0.43543174834495524,False,,False,,,False,,4669134914.1226,856577120.1225199,False,,False,True
48369,0.02930999919772148,10.315635,10.30023,10.517824000000001,10.315999999999999,,xCOLDGASS,4.673872274368898,0.3072823092195239,False,,True,,,False,,2650417400.0,454620740.00000006,False,,False,True
522,0.026370000094175342,10.077816,10.005999000000001,10.180987,10.078,,xCOLDGASS,2.5252579672991287,0.2029941251597036,False,,False,,,False,,1001334004.7833439,185719822.4834004,False,,False,True
12533,0.033100001513957984,10.089958,10.022578,10.188082000000001,10.09,,xCOLDGASS,3.919435302394426,0.263923653604456,False,,False,,,False,,2074317869.874782,373019338.74707,False,,False,True
30332,0.04247000068426132,10.49437,10.422824,10.587862,10.494000000000002,,xCOLDGASS,8.435693658761826,0.3551482840496556,False,,False,,,False,,6664177682.36528,1187622003.674322,False,,False,True
30439,0.046185000000000004,11.054027,10.966066,11.149471,11.054,1.0,,7.1020827,0.37513447,False,,False,27178727954.030293,1349298550.9093056,False,0.0,13545205978.209002,2366380335.23,False,,True,True
13005,0.04870999976992607,10.284028999999999,10.216274,10.381171,10.284,,xCOLDGASS,7.84183499868348,0.40789907740646125,False,,False,,,False,,5380782567.3798,977459138.32784,False,,False,True
25327,0.03144000098109245,10.033472999999999,9.936869,10.186319000000001,10.033,,xCOLDGASS,24.906878373919348,0.5379727683915956,False,,False,,,False,,5308812000.0,903944960.0000001,False,,False,True
947,0.04707999899983406,10.389218,10.329006,10.474956500000001,10.39,,xCOLDGASS,5.385140020617393,0.3243225852785318,False,,True,,,False,,4085560007.664629,780979295.4855758,False,,False,True
35649,0.044700000435113914,10.247716,10.166671000000001,10.338161,10.248,,xCOLDGASS,3.7651891627602296,0.3620641463777965,False,,False,,,False,,3258647531.9721003,648144224.5937401,False,,False,True
44718,0.038279999047517776,10.454036,10.374073,10.558375999999999,10.454,,xCOLDGASS,5.284700748774282,0.32099408331137,False,,False,,,False,,5022040574.44166,885928339.3753101,False,,False,True
44710,0.035539999604225166,10.159666,10.062304,10.266538,10.16,,xCOLDGASS,9.867600311123374,0.36490657385912845,False,,True,,,False,,930681917.4392931,212231162.05998883,False,,False,True
13666,0.040460001677274704,10.174729,10.02533,10.349965,10.175,,xCOLDGASS,12.296445804144303,0.375042591914152,False,,False,,,False,,4957715473.9974,899816828.77119,False,,False,True
44942,0.032930001616477966,10.443857000000001,10.364314,10.5366125,10.444,,xCOLDGASS,8.356758273436265,0.3658652553012014,False,,False,,,False,,4030839255.389519,730919332.7771928,False,,False,True
31188,0.044190000742673874,10.007911,9.947579,10.08961,10.008,,xCOLDGASS,3.0765638307085346,0.37792093978433505,False,,False,,,False,,1255089104.1193502,251047499.33615002,False,,False,True
1115,0.025949999690055847,10.110717,10.050562,10.196029,10.111,,xCOLDGASS,5.77479218401806,0.3114532447825485,False,,True,,,False,,3447268811.7664,606328602.8557999,False,,False,True
1137,0.040070001035928726,10.27871,10.20433,10.37155,10.279000000000002,,xCOLDGASS,3.6116586753670874,0.2676908573477872,False,,False,,,False,,1852579003.0564797,336907293.4361879,False,,False,True
24973,0.02850000001490116,10.611553,10.534778,10.707019,10.614,,xCOLDGASS,12.44031278798076,0.3620614911210627,False,,False,,,False,,2123997600.0,362683230.0,False,,False,True
1221,0.034549999982118614,10.204161000000001,10.120637,10.302214,10.204,,xCOLDGASS,6.841291568761106,0.2929901849470764,False,,False,,,False,,4160875846.4184794,725978112.0421339,False,,False,True
41728,0.02789000049233437,10.179941,10.080286,10.28844,10.18,,xCOLDGASS,4.108576048088041,0.28777934763943847,False,,True,,,False,,1156027359.143175,253372194.50872996,False,,False,True
38809,0.031550001353025436,10.059117,9.963227,10.192082000000001,10.059,,xCOLDGASS,2.926521371614812,0.2545341328998808,False,,True,,,False,,1986146694.2676399,369605825.29939395,False,,False,True
41904,0.03920000046491623,10.112517,10.035527,10.201766000000001,10.113,,xCOLDGASS,29.564381649996047,0.5797301499520948,False,,False,,,False,,903050300.0,167885230.0,False,,False,True
20790,0.04549000039696693,10.501806,10.371658,10.635794,10.502,,xCOLDGASS,7.749494957256012,0.3653615600030986,False,,True,,,False,,6047334000.0,1040039299.9999999,False,,False,True
101000,0.015768,9.407334,9.313661999999999,9.498118,9.407334,1.0,,0.09571341,0.09244079,False,,False,103657536.94652562,23035008.21033903,False,0.0,,29303748.466812495,True,87911245.40043749,True,True
113003,0.018193,9.854682,9.783335000000001,9.944618,9.854682,1.0,,1.0406823,0.15283707,False,,False,8896336203.30918,122076654.59086354,False,0.0,,64979666.02481294,True,194938998.0744388,True,True
113004,0.019513858000000002,9.7256775,9.630747999999999,9.817219999999999,9.7256775,9.0,,0.016053064,0.050297599385549494,False,,True,,24890292.235427737,True,124451461.17713869,,19749694.949119996,True,59249084.84735999,True,True
113005,0.017891999999999998,9.178998,9.111663,9.279513,9.178998,1.0,,0.32800123,0.11443026,False,,False,383956418.52162975,59070218.234096885,False,0.0,,111576422.622044,True,334729267.866132,True,True
108006,0.014916996,9.295259,9.197986,9.388997999999999,9.295259,9.0,,0.022599657999999998,0.04559558097349683,False,,True,,20138633.377036087,True,100693166.88518044,,34355567.70409633,True,103066703.112289,True,True
113008,0.015,9.306173,9.235595,9.388630000000001,9.306173,1.0,,0.38514349999999997,0.086630136,False,,False,2954140021.6596723,83509258.56281759,False,0.0,342653892.84035,78720629.91169,False,,True,True
113010,0.010237000000000001,9.9799795,9.892216000000001,10.075439,9.9799795,1.0,,0.106701575,0.071554236,False,,False,363182398.51018435,58894443.00165152,False,0.0,,33205617.01369,True,99616851.04107,True,True
114008,0.013180922,9.606174000000001,9.509767,9.693441,9.606174000000001,2.0,,,0.044300824,True,0.044300824,False,,17580450.336617686,True,87902251.68308842,,21201945.904293,True,63605837.712879,True,True
113011,0.017575,9.106084,9.024125999999999,9.202828,9.106084,1.0,,0.19992779,0.11616622,False,,False,1568356190.7911005,85546701.3158782,False,0.0,159142269.745024,55361311.40972,False,,True,True
114010,0.014662999999999999,9.714161,9.627961,9.809914,9.714161,1.0,,2.0696533,0.16687977,False,,False,289463778.1303362,49907547.95350625,False,0.0,559597211.8568001,124536730.43125603,False,,True,True
109005,0.0113679925,9.609703,9.511689,9.699530000000001,9.609703,2.0,,,0.043021332,True,0.043021332,False,,22081572.398041423,True,110407861.99020712,,17584513.8249332,True,52753541.4747996,True,True
109006,0.0178,9.178282000000001,9.11523,9.267589,9.178282000000001,2.0,,0.13130164,0.08918952,False,,False,1403397025.785393,131568471.16738059,False,0.0,,49327788.21912067,True,147983364.657362,True,True
110007,0.019771384,9.402105,9.308363,9.4875765,9.402105,6.0,,0.005453520999999999,0.030807263469336786,False,,True,,21980116.78865044,True,109900583.94325219,,52947779.37221007,True,158843338.11663023,True,True
108016,0.011768,9.567883,9.481075,9.667357,9.567883,1.0,,0.60681814,0.110930145,False,,False,5483192586.341372,38796173.95996253,False,0.0,374314874.98215437,75677595.9624398,False,,True,True
124000,0.017886000000000003,9.406632,9.337652,9.502433,9.406632,2.0,,0.21900955,0.095672145,False,,False,2685924284.0627327,118062605.89286737,False,0.0,,106207462.91016799,True,318622388.730504,True,True
